47	55	3395126839	3395126954
47	61	3395781824	3395781871
51	92	3405605659	3405605867
51	104	3405605659	3405606554
56	82	3405414634	3405414641
56	115	3405414634	3405414641
56	128	3405414634	3405414641
56	163	3402572864	3402572934
56	163	3405414634	3405414641
57	94	3395044123	3395044204
57	94	3395086427	3395086442
57	94	3395128637	3395128648
57	94	3395141882	3395141924
57	94	3395141947	3395141979
57	94	3395141993	3395142048
57	94	3395141993	3395142054
57	94	3395142062	3395142048
57	94	3395142062	3395142097
57	94	3395142110	3395142136
57	94	3395142147	3395142199
57	94	3395143162	3395143189
57	94	3395143254	3395143275
57	94	3395143309	3395143352
57	94	3395175570	3395175604
57	94	3395230380	3395230469
57	94	3395230491	3395230554
57	94	3395230570	3395230612
57	94	3395230635	3395230672
57	94	3395230692	3395230762
57	94	3395230788	3395230817
57	94	3395230843	3395230877
57	94	3395230878	3395230924
57	94	3395230955	3395231148
57	94	3395260396	3395260405
57	94	3395291882	3395291918
57	94	3395291932	3395291972
57	94	3395292005	3395292009
57	94	3395292017	3395292024
57	94	3395292029	3395292094
57	94	3395361662	3395361694
57	94	3395439210	3395439268
57	94	3395518054	3395518083
57	94	3395555379	3395555453
57	94	3395605209	3395605433
57	94	3395605449	3395605483
57	94	3395605504	3395605537
57	94	3395605545	3395605549
57	94	3395605553	3395605563
57	94	3395605581	3395605589
57	94	3395605613	3395605619
57	94	3395605649	3395605657
57	94	3395605681	3395605710
57	94	3395605723	3395605735
57	94	3395605754	3395605760
57	94	3395605769	3395605776
57	94	3395605896	3395605958
57	94	3395641895	3395642015
57	94	3395690062	3395690094
57	94	3395728994	3395729074
57	94	3395781365	3395781669
57	94	3395781677	3395782194
57	94	3395782198	3395782237
57	94	3395782253	3395782288
57	94	3395782310	3395782341
57	94	3395782365	3395782411
57	94	3395782430	3395782469
57	94	3395782483	3395782522
57	94	3395782538	3395782587
57	94	3395782680	3395782722
57	94	3395782734	3395782772
57	94	3395782789	3395782815
57	94	3395782830	3395782873
57	94	3395782912	3395782958
57	94	3395816590	3395816627
57	94	3395862868	3395863386
57	94	3395901100	3395901106
57	150	3395044123	3395044204
57	150	3395086427	3395086442
57	150	3395128637	3395128648
57	150	3395141882	3395141924
57	150	3395141947	3395141979
57	150	3395141993	3395142048
57	150	3395141993	3395142054
57	150	3395142062	3395142048
57	150	3395142062	3395142097
57	150	3395142110	3395142136
57	150	3395142147	3395142199
57	150	3395143162	3395143189
57	150	3395143254	3395143275
57	150	3395143309	3395143352
57	150	3395175570	3395175604
57	150	3395230380	3395230469
57	150	3395230491	3395230554
57	150	3395230570	3395230612
57	150	3395230635	3395230672
57	150	3395230692	3395230762
57	150	3395230788	3395230817
57	150	3395230843	3395230877
57	150	3395230878	3395230924
57	150	3395230955	3395231148
57	150	3395260396	3395260405
57	150	3395291882	3395291918
57	150	3395291932	3395291972
57	150	3395292005	3395292009
57	150	3395292017	3395292024
57	150	3395292029	3395292094
57	150	3395361662	3395361694
57	150	3395439210	3395439268
57	150	3395518054	3395518083
57	150	3395555379	3395555453
57	150	3395605209	3395605433
57	150	3395605449	3395605483
57	150	3395605504	3395605537
57	150	3395605545	3395605549
57	150	3395605553	3395605563
57	150	3395605581	3395605589
57	150	3395605613	3395605619
57	150	3395605649	3395605657
57	150	3395605681	3395605710
57	150	3395605723	3395605735
57	150	3395605754	3395605760
57	150	3395605769	3395605776
57	150	3395605896	3395605958
57	150	3395641895	3395642015
57	150	3395690062	3395690094
57	150	3395728994	3395729074
57	150	3395781365	3395781669
57	150	3395781677	3395782194
57	150	3395782198	3395782237
57	150	3395782253	3395782288
57	150	3395782310	3395782341
57	150	3395782365	3395782411
57	150	3395782430	3395782469
57	150	3395782483	3395782522
57	150	3395782538	3395782587
57	150	3395782680	3395782722
57	150	3395782734	3395782772
57	150	3395782789	3395782815
57	150	3395782830	3395782873
57	150	3395782912	3395782958
57	150	3395816590	3395816627
57	150	3395862868	3395863386
57	150	3395901100	3395901106
57	157	3395044123	3395044470
61	162	3395218284	3395219251
82	115	3405414634	3405414641
82	128	3405414634	3405414641
82	163	3405414634	3405414641
87	111	3396523851	3396523943
87	111	3396524101	3396524204
87	111	3396524320	3396524876
87	111	3396524922	3396524981
87	111	3396525037	3396525103
87	111	3396525168	3396525231
87	111	3396525293	3396525350
87	111	3396566668	3396566675
87	111	3396566734	3396566788
87	111	3396566845	3396566939
87	111	3396567026	3396567104
87	111	3396567186	3396567227
87	111	3396567301	3396567339
87	111	3396589957	3396590313
87	111	3396590385	3396590444
87	111	3396590497	3396590555
87	111	3396590609	3396590689
87	111	3396651610	3396651672
87	111	3396651679	3396651700
87	111	3396651745	3396651784
87	111	3396732220	3396732331
87	111	3396732401	3396732483
87	111	3396732593	3396732649
87	111	3396732717	3396732761
94	150	3395044123	3395044204
94	150	3395086427	3395086442
94	150	3395128637	3395128648
94	150	3395141882	3395141924
94	150	3395141947	3395141979
94	150	3395141993	3395142048
94	150	3395141993	3395142054
94	150	3395142062	3395142048
94	150	3395142062	3395142097
94	150	3395142110	3395142136
94	150	3395142147	3395142199
94	150	3395143162	3395143189
