47	55	1185954439	1185954554
47	61	1186609424	1186609471
51	92	1196433259	1196433467
51	104	1196433259	1196434154
56	82	1196242234	1196242241
56	115	1196242234	1196242241
56	128	1196242234	1196242241
56	163	1193400464	1193400534
56	163	1196242234	1196242241
57	94	1185871723	1185871804
57	94	1185914027	1185914042
57	94	1185956237	1185956248
57	94	1185969482	1185969524
57	94	1185969547	1185969579
57	94	1185969593	1185969648
57	94	1185969593	1185969654
57	94	1185969662	1185969648
57	94	1185969662	1185969697
57	94	1185969710	1185969736
57	94	1185969747	1185969799
57	94	1185970762	1185970789
57	94	1185970854	1185970875
57	94	1185970909	1185970952
57	94	1186003170	1186003204
57	94	1186057980	1186058069
57	94	1186058091	1186058154
57	94	1186058170	1186058212
57	94	1186058235	1186058272
57	94	1186058292	1186058362
57	94	1186058388	1186058417
57	94	1186058443	1186058477
57	94	1186058478	1186058524
57	94	1186058555	1186058748
57	94	1186087996	1186088005
57	94	1186119482	1186119518
57	94	1186119532	1186119572
57	94	1186119605	1186119609
57	94	1186119617	1186119624
57	94	1186119629	1186119694
57	94	1186189262	1186189294
57	94	1186266810	1186266868
57	94	1186345654	1186345683
57	94	1186382979	1186383053
57	94	1186432809	1186433033
57	94	1186433049	1186433083
57	94	1186433104	1186433137
57	94	1186433145	1186433149
57	94	1186433153	1186433163
57	94	1186433181	1186433189
57	94	1186433213	1186433219
57	94	1186433249	1186433257
57	94	1186433281	1186433310
57	94	1186433323	1186433335
57	94	1186433354	1186433360
57	94	1186433369	1186433376
57	94	1186433496	1186433558
57	94	1186469495	1186469615
57	94	1186517662	1186517694
57	94	1186556594	1186556674
57	94	1186608965	1186609269
57	94	1186609277	1186609794
57	94	1186609798	1186609837
57	94	1186609853	1186609888
57	94	1186609910	1186609941
57	94	1186609965	1186610011
57	94	1186610030	1186610069
57	94	1186610083	1186610122
57	94	1186610138	1186610187
57	94	1186610280	1186610322
57	94	1186610334	1186610372
57	94	1186610389	1186610415
57	94	1186610430	1186610473
57	94	1186610512	1186610558
57	94	1186644190	1186644227
57	94	1186690468	1186690986
57	94	1186728700	1186728706
57	150	1185871723	1185871804
57	150	1185914027	1185914042
57	150	1185956237	1185956248
57	150	1185969482	1185969524
57	150	1185969547	1185969579
57	150	1185969593	1185969648
57	150	1185969593	1185969654
57	150	1185969662	1185969648
57	150	1185969662	1185969697
57	150	1185969710	1185969736
57	150	1185969747	1185969799
57	150	1185970762	1185970789
57	150	1185970854	1185970875
57	150	1185970909	1185970952
57	150	1186003170	1186003204
57	150	1186057980	1186058069
57	150	1186058091	1186058154
57	150	1186058170	1186058212
57	150	1186058235	1186058272
57	150	1186058292	1186058362
57	150	1186058388	1186058417
57	150	1186058443	1186058477
57	150	1186058478	1186058524
57	150	1186058555	1186058748
57	150	1186087996	1186088005
57	150	1186119482	1186119518
57	150	1186119532	1186119572
57	150	1186119605	1186119609
57	150	1186119617	1186119624
57	150	1186119629	1186119694
57	150	1186189262	1186189294
57	150	1186266810	1186266868
57	150	1186345654	1186345683
57	150	1186382979	1186383053
57	150	1186432809	1186433033
57	150	1186433049	1186433083
57	150	1186433104	1186433137
57	150	1186433145	1186433149
57	150	1186433153	1186433163
57	150	1186433181	1186433189
57	150	1186433213	1186433219
57	150	1186433249	1186433257
57	150	1186433281	1186433310
57	150	1186433323	1186433335
57	150	1186433354	1186433360
57	150	1186433369	1186433376
57	150	1186433496	1186433558
57	150	1186469495	1186469615
57	150	1186517662	1186517694
57	150	1186556594	1186556674
57	150	1186608965	1186609269
57	150	1186609277	1186609794
57	150	1186609798	1186609837
57	150	1186609853	1186609888
57	150	1186609910	1186609941
57	150	1186609965	1186610011
57	150	1186610030	1186610069
57	150	1186610083	1186610122
57	150	1186610138	1186610187
57	150	1186610280	1186610322
57	150	1186610334	1186610372
57	150	1186610389	1186610415
57	150	1186610430	1186610473
57	150	1186610512	1186610558
57	150	1186644190	1186644227
57	150	1186690468	1186690986
57	150	1186728700	1186728706
57	157	1185871723	1185872070
61	162	1186045884	1186046851
82	115	1196242234	1196242241
82	128	1196242234	1196242241
82	163	1196242234	1196242241
87	111	1187351451	1187351543
87	111	1187351701	1187351804
87	111	1187351920	1187352476
87	111	1187352522	1187352581
87	111	1187352637	1187352703
87	111	1187352768	1187352831
87	111	1187352893	1187352950
87	111	1187394268	1187394275
87	111	1187394334	1187394388
87	111	1187394445	1187394539
87	111	1187394626	1187394704
87	111	1187394786	1187394827
87	111	1187394901	1187394939
87	111	1187417557	1187417913
87	111	1187417985	1187418044
87	111	1187418097	1187418155
87	111	1187418209	1187418289
87	111	1187479210	1187479272
87	111	1187479279	1187479300
87	111	1187479345	1187479384
87	111	1187559820	1187559931
87	111	1187560001	1187560083
87	111	1187560193	1187560249
87	111	1187560317	1187560361
94	150	1185871723	1185871804
94	150	1185914027	1185914042
94	150	1185956237	1185956248
94	150	1185969482	1185969524
94	150	1185969547	1185969579
94	150	1185969593	1185969648
94	150	1185969593	1185969654
94	150	1185969662	1185969648
94	150	1185969662	1185969697
94	150	1185969710	1185969736
94	150	1185969747	1185969799
94	150	1185970762	1185970789
94	150	1185970854	1185970875
94	150	1185970909	1185970952
94	150	1186003170	1186003204
94	150	1186057980	1186058069
94	150	1186058091	1186058154
94	150	1186058170	1186058212
94	150	1186058235	1186058272
94	150	1186058292	1186058362
94	150	1186058388	1186058417
94	150	1186058443	1186058477
94	150	1186058478	1186058524
94	150	1186058555	1186058748
94	150	1186087996	1186088005
94	150	1186119482	1186119518
94	150	1186119532	1186119572
94	150	1186119605	1186119609
94	150	1186119617	1186119624
94	150	1186119629	1186119694
94	150	1186189262	1186189294
94	150	1186266810	1186266868
94	150	1186345654	1186345683
94	150	1186382979	1186383053
94	150	1186432809	1186433033
94	150	1186433049	1186433083
94	150	1186433104	1186433137
94	150	1186433145	1186433149
94	150	1186433153	1186433163
94	150	1186433181	1186433189
94	150	1186433213	1186433219
94	150	1186433249	1186433257
94	150	1186433281	1186433310
94	150	1186433323	1186433335
94	150	1186433354	1186433360
94	150	1186433369	1186433376
94	150	1186433496	1186433558
94	150	1186469495	1186469615
94	150	1186517662	1186517694
94	150	1186556594	1186556674
94	150	1186608965	1186609269
94	150	1186609277	1186609794
94	150	1186609798	1186609837
94	150	1186609853	1186609888
94	150	1186609910	1186609941
94	150	1186609965	1186610011
94	150	1186610030	1186610069
94	150	1186610083	1186610122
94	150	1186610138	1186610187
94	150	1186610280	1186610322
94	150	1186610334	1186610372
94	150	1186610389	1186610415
94	150	1186610430	1186610473
94	150	1186610512	1186610558
94	150	1186644190	1186644227
94	150	1186690468	1186690986
94	150	1186728700	1186728706
94	157	1185871723	1185872070
101	109	1196612614	1196612855
101	109	1196655159	1196655179
101	109	1196655184	1196655812
101	109	1196656094	1196656139
101	109	1196656141	1196656170
101	109	1196656174	1196656448
101	109	1196656467	1196656549
101	109	1196656613	1196656862
101	109	1196687529	1196687533
101	109	1196687537	1196687540
101	109	1196687543	1196687545
101	109	1196688311	1196688324
101	109	1196688311	1196688570
101	109	1196688574	1196688600
101	109	1196688605	1196688855
101	109	1196688860	1196689099
108	139	1191324315	1191324392
108	139	1191324466	1191324518
108	139	1191324557	1191324608
108	139	1191324673	1191324781
108	139	1191324823	1191324875
108	139	1191324944	1191324993
108	139	1191325082	1191325148
108	139	1191325182	1191325221
108	139	1191325321	1191325386
108	139	1191325428	1191325518
108	139	1191387483	1191387545
108	139	1191441753	1191441789
108	139	1191620470	1191620492
108	139	1191620528	1191620556
108	139	1191620596	1191620641
108	139	1191620674	1191620697
108	139	1191647284	1191647289
108	139	1191730343	1191730514
108	139	1191793354	1191793371
108	139	1191793405	1191793455
108	139	1191844011	1191844056
108	139	1191844100	1191844122
108	139	1191844185	1191844264
108	139	1191878801	1191879262
108	139	1191879289	1191879334
108	139	1191879389	1191879423
108	139	1191879459	1191879534
108	139	1191879566	1191879631
111	128	1177021596	1177021693
115	128	1196242234	1196242241
115	163	1196242234	1196242241
117	128	1183118625	1183118640
117	128	1183118724	1183118763
117	128	1183118724	1183118865
117	128	1183120334	1183120380
117	128	1183120419	1183120456
117	128	1183120514	1183120542
117	128	1183120596	1183120606
117	128	1183120642	1183120651
117	128	1183120677	1183120695
117	128	1183120711	1183120739
117	128	1183120781	1183120804
128	153	1184983627	1184983731
128	153	1185065128	1185065198
128	153	1185309705	1185309725
128	153	1185417402	1185417433
128	153	1185496939	1185496990
128	153	1185652764	1185652825
128	163	1196242234	1196242241
134	142	1177384415	1177384476
134	142	1177384497	1177384566
134	161	1177384415	1177384464
134	161	1177384497	1177384538
142	163	1181705954	1181705965
142	163	1181705997	1181706004
142	163	1181706016	1181706035
142	163	1181706051	1181706062
142	163	1181706069	1181706081
142	163	1181706140	1181706151
142	163	1181706178	1181706228
150	157	1185871723	1185872070
164	176	1196462114	1196463264
164	176	1196547535	1196547576
164	176	1196548027	1196548046
164	176	1197171291	1197171362
